Scenario,Experiment,Independent_run,Solution,Initial_UOI,Final_UOI,UOI_std,Gap(%),LB,LB_std,UB,UB_std,SAOFI,SAODI,CAODI,CBLSAOFI,CBLSAODI,CBLODI,ASOFI,ASODI,Actions,CPU_Time(ms)
2,1,6,0,0.023031296356369784,0.00536210764358747,1.6153356672814914E-4,1.0780097738761278,0.005304303599103838,30.0,0.005419911688071102,8.525608418996937,0.2362252663622527,3.7694063926940635,15.956829896907212,0.1290322580645161,2.064516129032259,16.00000000000001,0.3007340863845086,4.771115529896823,2.0,390496.0
2,1,6,1,0.023031296356369784,0.0052506200753120735,1.292096033536823E-4,0.8806019494871772,0.00520438301256871,30.0,0.005296857138055437,6.9068331004725785,0.2324200913242009,3.5958904109589036,15.471512770137522,0.12795698924731178,1.9838709677419364,15.504201680672283,0.29697822854740086,4.561840830505405,1.0,390496.0
2,1,6,2,0.023031296356369784,0.005807565242323631,6.353563421435666E-5,0.3914882357787403,0.005784829307614759,30.0,0.005830301177032504,13.280752712982231,0.2866057838660578,4.3881278538812785,15.310674455655871,0.15698924731182787,2.403225806451614,15.308219178082206,0.3749484683673933,5.736991228074243,3.0,390496.0
2,1,6,3,0.023031296356369784,0.0059967856059846125,8.10126675908513E-5,0.48342583322323746,0.00596779559520227,30.0,0.006025775616766955,9.250456928306885,0.3035007610350076,4.634703196347031,15.270812437311932,0.1688172043010752,2.5806451612903243,15.286624203821674,0.39448804564934437,5.999809095497949,3.0,390496.0
2,1,6,4,0.023031296356369784,0.005982358462035586,8.918142517679762E-5,0.5334545454826856,0.005950445298892789,30.0,0.006014271625178383,10.179612677220224,0.30700152207001513,4.632420091324199,15.089241447694594,0.1688172043010752,2.548387096774195,15.0955414012739,0.39600567371964185,5.968555460461053,3.0,390496.0
2,1,7,0,0.022411593779341637,0.005266463766163552,6.575808187101325E-5,0.4468126703946745,0.005242932538774589,30.0,0.005289994993552515,12.870638669820474,0.2479452054794519,3.746575342465754,15.110497237569072,0.1365591397849462,2.064516129032259,15.118110236220485,0.30014857871649503,4.5293130808914,2.0,240918.0
2,1,7,1,0.022411593779341637,0.005126107251678756,1.703988701534041E-4,1.189527444076673,0.005065130799107233,30.0,0.00518708370425028,5.412218725164917,0.21567732115677318,3.433789954337899,15.920959774170782,0.11827956989247305,1.8870967741935492,15.95454545454547,0.2705691431784274,4.284865966767045,1.0,240918.0
2,1,7,2,0.022411593779341637,0.005749614481163415,8.033359710319236E-5,0.4999814965570333,0.005720867472634234,30.0,0.005778361489692596,8.164016374560376,0.28356164383561633,4.363013698630137,15.386473429951698,0.1548387096774193,2.3870967741935494,15.416666666666679,0.36003652235463635,5.506913979770922,3.0,240918.0
2,1,7,3,0.022411593779341637,0.005654574595457543,5.986963479967808E-5,0.3788803791465655,0.0056331505217911484,30.0,0.005675998669123938,18.258232483060798,0.27960426179604264,4.194063926940639,14.999999999999996,0.1548387096774193,2.322580645161291,15.000000000000009,0.3539604691811743,5.309407037717614,1.0,240918.0
2,1,7,4,0.022411593779341637,0.006113136078524909,1.060155046688105E-4,0.6205842735423508,0.006075198917401339,30.0,0.006151073239648478,9.308069480817979,0.3182648401826484,4.890410958904108,15.365853658536581,0.175268817204301,2.693548387096776,15.36809815950922,0.3955939789032916,6.075711575459974,3.0,240918.0
2,1,8,0,0.02252661985078033,0.005173374947329617,1.076954260847523E-4,0.7449356304946616,0.005134836634047874,30.0,0.00521191326061136,8.984126767275677,0.2328767123287671,3.5205479452054793,15.117647058823529,0.12903225806451607,1.9516129032258074,15.125000000000014,0.2934003435830885,4.429361012769638,2.0,410486.0
2,1,8,1,0.02252661985078033,0.0053669073295283245,1.4611065871697446E-4,0.974211487576824,0.005314622301796457,30.0,0.005419192357260192,6.977923908478042,0.24733637747336373,3.792237442922374,15.332307692307692,0.1365591397849462,2.0967741935483883,15.354330708661433,0.30960052355444817,4.729265635604568,1.0,410486.0
2,1,8,2,0.02252661985078033,0.0051022703563823385,4.6462589284247216E-5,0.3258632507293133,0.005085643932338033,30.0,0.005118896780426644,17.39813995868248,0.22922374429223744,3.4383561643835616,15.0,0.12903225806451604,1.9354838709677433,15.000000000000021,0.29049280932827676,4.35739213992415,2.0,410486.0
2,1,8,3,0.02252661985078033,0.005464160483173633,1.3410702749607473E-4,0.8782608712371396,0.005416170899708317,30.0,0.005512150066638949,6.711735482892728,0.25722983257229826,3.968036529680364,15.42603550295858,0.1440860215053763,2.225806451612904,15.44776119402986,0.3152779291221063,4.839458190095919,2.0,410486.0
2,1,8,4,0.02252661985078033,0.005180558552394232,8.01863435590546E-5,0.5538845712281777,0.0051518642378690785,30.0,0.005209252866919385,11.352195220589545,0.23789954337899546,3.6232876712328763,15.230326295585408,0.13118279569892466,2.000000000000001,15.245901639344277,0.28727882429117796,4.3634364942146835,2.0,410486.0
2,1,9,0,0.022247024427008048,0.005133806566747529,8.952586378144853E-5,0.6240285546015283,0.005101770147833016,30.0,0.005165842985662043,10.837358967134483,0.22922374429223746,3.520547945205479,15.358565737051789,0.1258064516129032,1.9354838709677427,15.384615384615396,0.2804274245984381,4.288005830120851,2.0,256407.0
2,1,9,1,0.022247024427008048,0.0055593207309382634,2.292542962011207E-4,1.47567662071633,0.005477283134641171,30.0,0.005641358327235356,3.7260273223391445,0.2639269406392693,4.130136986301371,15.64878892733565,0.14623655913978487,2.2903225806451624,15.66176470588237,0.31707369429634735,4.953779959681956,1.0,256407.0
2,1,9,2,0.022247024427008048,0.005356916938744751,1.0899073452129562E-4,0.7280649279950913,0.005317915105291922,30.0,0.00539591877219758,9.40242324397486,0.24550989345509888,3.7374429223744285,15.223186608803472,0.1365591397849462,2.080645161290323,15.236220472440953,0.31502201714001754,4.780015474060639,1.0,256407.0
2,1,9,3,0.022247024427008048,0.006070802812317642,1.093855588431118E-4,0.6447766585738928,0.00603165969279577,30.0,0.006109945931839514,10.203905442855406,0.3178082191780821,4.821917808219179,15.172413793103454,0.1741935483870967,2.6451612903225823,15.185185185185201,0.39661881168114216,6.003440835761921,3.0,256407.0
2,1,9,4,0.022247024427008048,0.006184358344447588,9.651554687850093E-5,0.558467717493644,0.006149820699559724,30.0,0.0062188959893354516,9.618243372334502,0.3219178082191781,4.993150684931506,15.510638297872338,0.17741935483870958,2.7580645161290334,15.545454545454561,0.39912251129439746,6.1475340216220955,3.0,256407.0
