Scenario,Experiment,Solution_Number,obj1,obj2,obj3,load_init_1,load_after_1,reachable_1,total_sm_1,overload_init_1,curtailed_after_1,startFuse_init_1,startFuse_after_1,endFuse_init_1,endFuse_after_1,load_init_2,load_after_2,reachable_2,total_sm_2,overload_init_2,curtailed_after_2,startFuse_init_2,startFuse_after_2,endFuse_init_2,endFuse_after_2,load_init_3,load_after_3,reachable_3,total_sm_3,overload_init_3,curtailed_after_3,startFuse_init_3,startFuse_after_3,endFuse_init_3,endFuse_after_3,load_init_4,load_after_4,reachable_4,total_sm_4,overload_init_4,curtailed_after_4,startFuse_init_4,startFuse_after_4,endFuse_init_4,endFuse_after_4,load_init_5,load_after_5,reachable_5,total_sm_5,overload_init_5,curtailed_after_5,startFuse_init_5,startFuse_after_5,endFuse_init_5,endFuse_after_5,load_init_6,load_after_6,reachable_6,total_sm_6,overload_init_6,curtailed_after_6,startFuse_init_6,startFuse_after_6,endFuse_init_6,endFuse_after_6,load_init_7,load_after_7,reachable_7,total_sm_7,overload_init_7,curtailed_after_7,startFuse_init_7,startFuse_after_7,endFuse_init_7,endFuse_after_7,load_init_8,load_after_8,reachable_8,total_sm_8,overload_init_8,curtailed_after_8,startFuse_init_8,startFuse_after_8,endFuse_init_8,endFuse_after_8,load_init_9,load_after_9,reachable_9,total_sm_9,overload_init_9,curtailed_after_9,startFuse_init_9,startFuse_after_9,endFuse_init_9,endFuse_after_9,load_init_10,load_after_10,reachable_10,total_sm_10,overload_init_10,curtailed_after_10,startFuse_init_10,startFuse_after_10,endFuse_init_10,endFuse_after_10,load_init_11,load_after_11,reachable_11,total_sm_11,overload_init_11,curtailed_after_11,startFuse_init_11,startFuse_after_11,endFuse_init_11,endFuse_after_11,load_init_12,load_after_12,reachable_12,total_sm_12,overload_init_12,curtailed_after_12,startFuse_init_12,startFuse_after_12,endFuse_init_12,endFuse_after_12,load_init_13,load_after_13,reachable_13,total_sm_13,overload_init_13,curtailed_after_13,startFuse_init_13,startFuse_after_13,endFuse_init_13,endFuse_after_13,load_init_14,load_after_14,reachable_14,total_sm_14,overload_init_14,curtailed_after_14,startFuse_init_14,startFuse_after_14,endFuse_init_14,endFuse_after_14,load_init_15,load_after_15,reachable_15,total_sm_15,overload_init_15,curtailed_after_15,startFuse_init_15,startFuse_after_15,endFuse_init_15,endFuse_after_15,load_init_16,load_after_16,reachable_16,total_sm_16,overload_init_16,curtailed_after_16,startFuse_init_16,startFuse_after_16,endFuse_init_16,endFuse_after_16,load_init_17,load_after_17,reachable_17,total_sm_17,overload_init_17,curtailed_after_17,startFuse_init_17,startFuse_after_17,endFuse_init_17,endFuse_after_17,load_init_18,load_after_18,reachable_18,total_sm_18,overload_init_18,curtailed_after_18,startFuse_init_18,startFuse_after_18,endFuse_init_18,endFuse_after_18,load_init_19,load_after_19,reachable_19,total_sm_19,overload_init_19,curtailed_after_19,startFuse_init_19,startFuse_after_19,endFuse_init_19,endFuse_after_19,load_init_20,load_after_20,reachable_20,total_sm_20,overload_init_20,curtailed_after_20,startFuse_init_20,startFuse_after_20,endFuse_init_20,endFuse_after_20,load_init_21,load_after_21,reachable_21,total_sm_21,overload_init_21,curtailed_after_21,startFuse_init_21,startFuse_after_21,endFuse_init_21,endFuse_after_21,load_init_22,load_after_22,reachable_22,total_sm_22,overload_init_22,curtailed_after_22,startFuse_init_22,startFuse_after_22,endFuse_init_22,endFuse_after_22,load_init_23,load_after_23,reachable_23,total_sm_23,overload_init_23,curtailed_after_23,startFuse_init_23,startFuse_after_23,endFuse_init_23,endFuse_after_23,load_init_24,load_after_24,reachable_24,total_sm_24,overload_init_24,curtailed_after_24,startFuse_init_24,startFuse_after_24,endFuse_init_24,endFuse_after_24,load_init_25,load_after_25,reachable_25,total_sm_25,overload_init_25,curtailed_after_25,startFuse_init_25,startFuse_after_25,endFuse_init_25,endFuse_after_25,load_init_26,load_after_26,reachable_26,total_sm_26,overload_init_26,curtailed_after_26,startFuse_init_26,startFuse_after_26,endFuse_init_26,endFuse_after_26,load_init_27,load_after_27,reachable_27,total_sm_27,overload_init_27,curtailed_after_27,startFuse_init_27,startFuse_after_27,endFuse_init_27,endFuse_after_27,load_init_28,load_after_28,reachable_28,total_sm_28,overload_init_28,curtailed_after_28,startFuse_init_28,startFuse_after_28,endFuse_init_28,endFuse_after_28,load_init_29,load_after_29,reachable_29,total_sm_29,overload_init_29,curtailed_after_29,startFuse_init_29,startFuse_after_29,endFuse_init_29,endFuse_after_29,load_init_30,load_after_30,reachable_30,total_sm_30,overload_init_30,curtailed_after_30,startFuse_init_30,startFuse_after_30,endFuse_init_30,endFuse_after_30,load_init_31,load_after_31,reachable_31,total_sm_31,overload_init_31,curtailed_after_31,startFuse_init_31,startFuse_after_31,endFuse_init_31,endFuse_after_31
1,3,34,0.0028535293697073143,7.0,0.034924776583689726,56.634320259823,29.4602118119006,1,0,0,0,1,1,1,1,56.63432025982302,29.460211811900592,1,6,3,0,1,1,1,1,44.0467160281955,4.666735668867595,1,3,0,0,1,1,1,1,4.6667356688676005,30.490552311387475,1,12,1,0,1,1,1,1,17.913969921772697,73.4175054603105,1,13,0,0,1,1,1,1,6.022482080553335,73.41750546031058,1,14,3,0,1,1,1,1,43.86427703366271,1.2803032439497157,1,2,0,0,1,1,1,1,72.46457636808562,13.953962310596882,1,8,0,0,1,1,1,1,5.24336833458893,28.060507994086446,1,8,0,0,1,1,1,1,12.070887221085837,42.20693329308068,1,2,0,0,1,1,1,1,20.87628223844608,37.05867337715567,1,21,1,0,1,1,1,1,5.731882930023318,8.83418010194389,1,12,0,0,1,1,1,1,37.58541572299653,12.014677904912958,1,0,0,0,1,1,0,1,17.000432259255454,18.0220168573695,1,8,1,0,1,1,0,1,66.89137920114217,77.88196656772614,1,7,1,0,1,1,1,1,42.59089485409177,42.52815510582399,1,11,1,0,1,1,1,1,42.590894854091715,42.52815510582387,1,10,0,0,1,1,1,1,38.33354401480044,12.067238661009618,1,6,0,0,1,1,1,1,46.88783728910643,18.815207862485046,1,2,1,0,1,1,1,1,118.80984129544655,43.745516767516214,1,8,2,0,1,1,1,1,21.985279177997096,37.62480851041341,1,8,1,0,1,1,1,0,12.067238661009787,20.573709478778255,1,6,1,0,1,1,1,1,26.593822128613663,10.312450475121105,1,5,1,0,1,1,1,1,34.37243734358808,5.408331123278183,1,5,1,0,1,1,1,1,16.5448280673333,49.060644355546486,1,8,1,0,1,1,1,1,29.48135680541999,53.0549218529699,1,15,1,0,1,1,0,1,15.690882429148362,51.64012393689068,1,0,0,0,1,1,0,1,16.544828067333185,28.316533286613755,1,10,1,0,1,1,0,1,4.56700312984093,3.8511027619118643,1,1,0,0,1,1,1,1,42.54215181556024,0.0,0,0,0,0,1,0,1,1,50.03155743588681,21.23270429205199,1,8,0,0,1,1,1,1,499857.0
1,3,40,0.0028016454996956245,4.0,0.03576298030771505,56.634320259823,29.460211811900606,1,0,0,0,1,1,1,1,56.63432025982302,29.46021181190057,1,6,3,0,1,1,1,1,44.0467160281955,4.666735668867589,1,3,0,0,1,1,1,1,4.6667356688676005,30.490552311387663,1,12,1,0,1,1,1,1,17.913969921772697,73.41750546031082,1,13,0,0,1,1,1,1,6.022482080553335,73.41750546031092,1,14,3,0,1,1,1,1,43.86427703366271,1.2803032439497437,1,2,0,0,1,1,1,1,72.46457636808562,13.95396231059682,1,8,0,0,1,1,1,1,5.24336833458893,28.06050799408663,1,8,0,0,1,1,1,1,12.070887221085837,42.20693329308071,1,2,0,0,1,1,1,1,20.87628223844608,37.05867337715565,1,21,1,0,1,1,1,1,5.731882930023318,8.83418010194379,1,12,0,0,1,1,1,1,37.58541572299653,1.3850757203789677E-14,1,0,0,0,1,1,0,1,17.000432259255454,30.03669476228235,1,8,1,0,1,1,0,1,66.89137920114217,77.88196656772638,1,7,1,0,1,1,1,1,42.59089485409177,42.528155105823764,1,11,1,0,1,1,1,1,42.590894854091715,42.528155105823686,1,10,0,0,1,1,1,1,38.33354401480044,12.067238661009632,1,6,0,0,1,1,1,1,46.88783728910643,18.81520786248489,1,2,1,0,1,1,1,1,118.80984129544655,43.74551676751652,1,8,2,0,1,1,1,1,21.985279177997096,37.624808510413466,1,8,1,0,1,1,1,1,12.067238661009787,20.573709478778305,1,6,1,0,1,1,1,1,26.593822128613663,10.312450475121105,1,5,1,0,1,1,1,1,34.37243734358808,5.408331123278141,1,5,1,0,1,1,1,1,16.5448280673333,49.06064435554633,1,8,1,0,1,1,1,1,29.48135680541999,53.054921852970196,1,15,1,0,1,1,0,1,15.690882429148362,51.64012393689096,1,0,0,0,1,1,0,1,16.544828067333185,28.316533286613733,1,10,1,0,1,1,0,0,4.56700312984093,3.851102761911945,1,1,0,0,1,1,1,1,42.54215181556024,8.552892151446358,1,0,0,0,1,1,1,1,50.03155743588681,12.739622575231262,1,8,0,0,1,1,1,1,238103.0
1,3,41,0.0030342511850159674,5.0,0.03576298030771505,56.634320259823,29.460211811900606,1,0,0,0,1,1,1,0,56.63432025982302,29.46021181190057,1,6,3,0,1,1,1,1,44.0467160281955,4.666735668867589,1,3,0,0,1,1,1,1,4.6667356688676005,30.490552311387663,1,12,1,0,1,1,1,1,17.913969921772697,73.41750546031082,1,13,0,0,1,1,1,1,6.022482080553335,73.41750546031092,1,14,3,0,1,1,1,1,43.86427703366271,1.2803032439497437,1,2,0,0,1,1,1,1,72.46457636808562,13.95396231059682,1,8,0,0,1,1,1,1,5.24336833458893,28.06050799408663,1,8,0,0,1,1,1,1,12.070887221085837,42.20693329308071,1,2,0,0,1,1,1,1,20.87628223844608,37.05867337715565,1,21,1,0,1,1,1,1,5.731882930023318,8.83418010194379,1,12,0,0,1,1,1,1,37.58541572299653,1.3850757203789677E-14,1,0,0,0,1,1,0,1,17.000432259255454,30.03669476228235,1,8,1,0,1,1,0,1,66.89137920114217,77.88196656772638,1,7,1,0,1,1,1,1,42.59089485409177,42.528155105823764,1,11,1,0,1,1,1,1,42.590894854091715,42.528155105823686,1,10,0,0,1,1,1,1,38.33354401480044,12.067238661009632,1,6,0,0,1,1,1,1,46.88783728910643,18.81520786248489,1,2,1,0,1,1,1,1,118.80984129544655,43.74551676751652,1,8,2,0,1,1,1,1,21.985279177997096,37.624808510413466,1,8,1,0,1,1,1,1,12.067238661009787,20.573709478778305,1,6,1,0,1,1,1,1,26.593822128613663,10.312450475121105,1,5,1,0,1,1,1,1,34.37243734358808,5.408331123278141,1,5,1,0,1,1,1,1,16.5448280673333,49.06064435554633,1,8,1,0,1,1,1,1,29.48135680541999,53.054921852970196,1,15,1,0,1,1,0,1,15.690882429148362,51.64012393689096,1,0,0,0,1,1,0,1,16.544828067333185,28.316533286613733,1,10,1,0,1,1,0,0,4.56700312984093,3.851102761911945,1,1,0,0,1,1,1,1,42.54215181556024,8.552892151446358,1,0,0,0,1,1,1,1,50.03155743588681,12.739622575231262,1,8,0,0,1,1,1,1,238103.0
1,3,42,0.002968960032645802,5.0,0.03576298030771505,56.634320259823,29.460211811900606,1,0,0,0,1,1,1,1,56.63432025982302,29.46021181190057,1,6,3,0,1,1,1,1,44.0467160281955,4.666735668867589,1,3,0,0,1,1,1,1,4.6667356688676005,30.490552311387663,1,12,1,0,1,1,1,1,17.913969921772697,73.41750546031082,1,13,0,0,1,1,1,1,6.022482080553335,73.41750546031092,1,14,3,0,1,1,1,1,43.86427703366271,1.2803032439497437,1,2,0,0,1,1,1,1,72.46457636808562,13.95396231059682,1,8,0,0,1,1,1,1,5.24336833458893,28.06050799408663,1,8,0,0,1,1,1,1,12.070887221085837,42.20693329308071,1,2,0,0,1,1,1,1,20.87628223844608,37.05867337715565,1,21,1,0,1,1,1,1,5.731882930023318,8.83418010194379,1,12,0,0,1,1,1,1,37.58541572299653,1.3850757203789677E-14,1,0,0,0,1,1,0,1,17.000432259255454,30.03669476228235,1,8,1,0,1,1,0,1,66.89137920114217,77.88196656772638,1,7,1,0,1,1,1,1,42.59089485409177,42.528155105823764,1,11,1,0,1,1,1,1,42.590894854091715,42.528155105823686,1,10,0,0,1,1,1,1,38.33354401480044,12.067238661009632,1,6,0,0,1,1,1,1,46.88783728910643,18.81520786248489,1,2,1,0,1,1,1,1,118.80984129544655,43.74551676751652,1,8,2,0,1,1,1,1,21.985279177997096,37.624808510413466,1,8,1,0,1,1,1,1,12.067238661009787,20.573709478778305,1,6,1,0,1,1,1,1,26.593822128613663,10.312450475121105,1,5,1,0,1,1,1,1,34.37243734358808,5.408331123278141,1,5,1,0,1,1,1,1,16.5448280673333,49.06064435554633,1,8,1,0,1,1,1,1,29.48135680541999,53.054921852970196,1,15,1,0,1,1,0,1,15.690882429148362,51.64012393689096,1,0,0,0,1,1,0,1,16.544828067333185,28.316533286613733,1,10,1,0,1,1,0,0,4.56700312984093,3.851102761911945,1,1,0,0,1,1,1,1,42.54215181556024,8.552892151446358,1,0,0,0,1,1,1,1,50.03155743588681,12.739622575231262,1,8,0,0,1,1,1,0,238103.0
1,3,43,0.0032654459459676385,5.0,0.03576298030771505,56.634320259823,29.460211811900606,1,0,0,0,1,1,1,1,56.63432025982302,29.46021181190057,1,6,3,0,1,1,1,1,44.0467160281955,4.666735668867589,1,3,0,0,1,1,1,1,4.6667356688676005,30.490552311387663,1,12,1,0,1,1,1,1,17.913969921772697,73.41750546031082,1,13,0,0,1,1,1,1,6.022482080553335,73.41750546031092,1,14,3,0,1,1,1,1,43.86427703366271,1.2803032439497437,1,2,0,0,1,1,1,1,72.46457636808562,13.95396231059682,1,8,0,0,1,1,1,1,5.24336833458893,28.06050799408663,1,8,0,0,1,1,1,1,12.070887221085837,42.20693329308071,1,2,0,0,1,1,1,1,20.87628223844608,37.05867337715565,1,21,1,0,1,1,1,1,5.731882930023318,8.83418010194379,1,12,0,0,1,1,1,1,37.58541572299653,1.3850757203789677E-14,1,0,0,0,1,1,0,1,17.000432259255454,30.03669476228235,1,8,1,0,1,1,0,1,66.89137920114217,77.88196656772638,1,7,1,0,1,1,1,1,42.59089485409177,42.528155105823764,1,11,1,0,1,1,1,1,42.590894854091715,42.528155105823686,1,10,0,0,1,0,1,1,38.33354401480044,12.067238661009632,1,6,0,0,1,1,1,1,46.88783728910643,18.81520786248489,1,2,1,0,1,1,1,1,118.80984129544655,43.74551676751652,1,8,2,0,1,1,1,1,21.985279177997096,37.624808510413466,1,8,1,0,1,1,1,1,12.067238661009787,20.573709478778305,1,6,1,0,1,1,1,1,26.593822128613663,10.312450475121105,1,5,1,0,1,1,1,1,34.37243734358808,5.408331123278141,1,5,1,0,1,1,1,1,16.5448280673333,49.06064435554633,1,8,1,0,1,1,1,1,29.48135680541999,53.054921852970196,1,15,1,0,1,1,0,1,15.690882429148362,51.64012393689096,1,0,0,0,1,1,0,1,16.544828067333185,28.316533286613733,1,10,1,0,1,1,0,0,4.56700312984093,3.851102761911945,1,1,0,0,1,1,1,1,42.54215181556024,8.552892151446358,1,0,0,0,1,1,1,1,50.03155743588681,12.739622575231262,1,8,0,0,1,1,1,1,238104.0
1,3,44,0.0032409579741957684,3.0,0.03576298030771505,56.634320259823,29.460211811900606,1,0,0,0,1,1,1,1,56.63432025982302,29.46021181190057,1,6,3,0,1,1,1,1,44.0467160281955,4.666735668867589,1,3,0,0,1,1,1,1,4.6667356688676005,30.490552311387663,1,12,1,0,1,1,1,1,17.913969921772697,73.41750546031082,1,13,0,0,1,1,1,1,6.022482080553335,73.41750546031092,1,14,3,0,1,1,1,1,43.86427703366271,1.2803032439497437,1,2,0,0,1,1,1,1,72.46457636808562,13.95396231059682,1,8,0,0,1,1,1,1,5.24336833458893,28.06050799408663,1,8,0,0,1,1,1,1,12.070887221085837,42.20693329308071,1,2,0,0,1,1,1,1,20.87628223844608,37.05867337715565,1,21,1,0,1,1,1,1,5.731882930023318,8.83418010194379,1,12,0,0,1,1,1,1,37.58541572299653,1.3850757203789677E-14,1,0,0,0,1,1,0,0,17.000432259255454,30.03669476228235,1,8,1,0,1,1,0,1,66.89137920114217,77.88196656772638,1,7,1,0,1,1,1,1,42.59089485409177,42.528155105823764,1,11,1,0,1,1,1,1,42.590894854091715,42.528155105823686,1,10,0,0,1,1,1,1,38.33354401480044,12.067238661009632,1,6,0,0,1,1,1,1,46.88783728910643,18.81520786248489,1,2,1,0,1,1,1,1,118.80984129544655,43.74551676751652,1,8,2,0,1,1,1,1,21.985279177997096,37.624808510413466,1,8,1,0,1,1,1,1,12.067238661009787,20.573709478778305,1,6,1,0,1,1,1,1,26.593822128613663,10.312450475121105,1,5,1,0,1,1,1,1,34.37243734358808,5.408331123278141,1,5,1,0,1,1,1,1,16.5448280673333,49.06064435554633,1,8,1,0,1,1,1,1,29.48135680541999,53.054921852970196,1,15,1,0,1,1,0,1,15.690882429148362,51.64012393689096,1,0,0,0,1,1,0,1,16.544828067333185,28.316533286613733,1,10,1,0,1,1,0,0,4.56700312984093,3.851102761911945,1,1,0,0,1,1,1,1,42.54215181556024,8.552892151446358,1,0,0,0,1,1,1,1,50.03155743588681,12.739622575231262,1,8,0,0,1,1,1,1,238104.0
1,3,50,0.0026775536003564387,6.0,0.03524951933942489,56.634320259823,18.485091279634876,1,0,0,0,1,1,1,1,56.63432025982302,40.455206210032095,1,6,3,0,1,0,1,1,44.0467160281955,4.66673566886758,1,3,0,0,1,1,1,1,4.6667356688676005,30.49055231138761,1,12,1,0,1,1,1,1,17.913969921772697,73.41750546031095,1,13,0,0,1,1,1,1,6.022482080553335,73.41750546031092,1,14,3,0,1,1,1,1,43.86427703366271,1.2803032439496742,1,2,0,0,1,1,1,1,72.46457636808562,13.953962310596832,1,8,0,0,1,1,1,1,5.24336833458893,28.06050799408676,1,8,0,0,1,1,1,1,12.070887221085837,42.2069332930809,1,2,0,0,1,1,1,1,20.87628223844608,37.05867337715584,1,21,1,0,1,1,1,1,5.731882930023318,8.834180101943833,1,12,0,0,1,1,1,1,37.58541572299653,12.01467790491289,1,0,0,0,1,1,0,1,17.000432259255454,18.02201685736939,1,8,1,0,1,1,0,1,66.89137920114217,77.88196656772621,1,7,1,0,1,1,1,1,42.59089485409177,42.52815510582418,1,11,1,0,1,1,1,1,42.590894854091715,42.52815510582411,1,10,0,0,1,1,1,1,38.33354401480044,12.067238661009762,1,6,0,0,1,1,1,1,46.88783728910643,18.8152078624853,1,2,1,0,1,1,1,1,118.80984129544655,43.7455167675166,1,8,2,0,1,1,1,1,21.985279177997096,37.62480851041363,1,8,1,0,1,1,1,1,12.067238661009787,20.573709478778557,1,6,1,0,1,1,1,1,26.593822128613663,10.312450475121064,1,5,1,0,1,1,1,0,34.37243734358808,5.408331123278134,1,5,1,0,1,1,1,1,16.5448280673333,49.06064435554631,1,8,1,0,1,1,1,1,29.48135680541999,53.05492185296996,1,15,1,0,1,1,0,1,15.690882429148362,51.64012393689078,1,0,0,0,1,1,0,1,16.544828067333185,28.316533286613733,1,10,1,0,1,1,0,0,4.56700312984093,3.8511027619119904,1,1,0,0,1,1,1,1,42.54215181556024,0.0,1,0,0,0,1,1,1,1,50.03155743588681,21.232704292051896,1,8,0,0,1,1,1,1,478269.0
1,3,51,0.0026826347110313156,5.0,0.03524951933942489,56.634320259823,18.485091279634876,1,0,0,0,1,1,1,1,56.63432025982302,40.455206210032095,1,6,3,0,1,0,1,1,44.0467160281955,4.66673566886758,1,3,0,0,1,1,1,1,4.6667356688676005,30.49055231138761,1,12,1,0,1,1,1,1,17.913969921772697,73.41750546031095,1,13,0,0,1,1,1,1,6.022482080553335,73.41750546031092,1,14,3,0,1,1,1,1,43.86427703366271,1.2803032439496742,1,2,0,0,1,1,1,1,72.46457636808562,13.953962310596832,1,8,0,0,1,1,1,1,5.24336833458893,28.06050799408676,1,8,0,0,1,1,1,1,12.070887221085837,42.2069332930809,1,2,0,0,1,1,1,1,20.87628223844608,37.05867337715584,1,21,1,0,1,1,1,1,5.731882930023318,8.834180101943833,1,12,0,0,1,1,1,1,37.58541572299653,12.01467790491289,1,0,0,0,1,1,0,1,17.000432259255454,18.02201685736939,1,8,1,0,1,1,0,1,66.89137920114217,77.88196656772621,1,7,1,0,1,1,1,1,42.59089485409177,42.52815510582418,1,11,1,0,1,1,1,1,42.590894854091715,42.52815510582411,1,10,0,0,1,1,1,1,38.33354401480044,12.067238661009762,1,6,0,0,1,1,1,1,46.88783728910643,18.8152078624853,1,2,1,0,1,1,1,1,118.80984129544655,43.7455167675166,1,8,2,0,1,1,1,1,21.985279177997096,37.62480851041363,1,8,1,0,1,1,1,1,12.067238661009787,20.573709478778557,1,6,1,0,1,1,1,1,26.593822128613663,10.312450475121064,1,5,1,0,1,1,1,1,34.37243734358808,5.408331123278134,1,5,1,0,1,1,1,1,16.5448280673333,49.06064435554631,1,8,1,0,1,1,1,1,29.48135680541999,53.05492185296996,1,15,1,0,1,1,0,1,15.690882429148362,51.64012393689078,1,0,0,0,1,1,0,1,16.544828067333185,28.316533286613733,1,10,1,0,1,1,0,0,4.56700312984093,3.8511027619119904,1,1,0,0,1,1,1,1,42.54215181556024,0.0,1,0,0,0,1,1,1,1,50.03155743588681,21.232704292051896,1,8,0,0,1,1,1,1,478270.0
1,3,52,0.003314591961432919,6.0,0.03524951933942489,56.634320259823,18.485091279634876,1,0,0,0,1,1,1,1,56.63432025982302,40.455206210032095,1,6,3,0,1,0,1,1,44.0467160281955,4.66673566886758,1,3,0,0,1,1,1,1,4.6667356688676005,30.49055231138761,1,12,1,0,1,1,1,1,17.913969921772697,73.41750546031095,1,13,0,0,1,1,1,1,6.022482080553335,73.41750546031092,1,14,3,0,1,1,1,1,43.86427703366271,1.2803032439496742,1,2,0,0,1,1,1,1,72.46457636808562,13.953962310596832,1,8,0,0,1,1,1,1,5.24336833458893,28.06050799408676,1,8,0,0,1,1,1,1,12.070887221085837,42.2069332930809,1,2,0,0,1,1,1,1,20.87628223844608,37.05867337715584,1,21,1,0,1,1,1,1,5.731882930023318,8.834180101943833,1,12,0,0,1,1,1,1,37.58541572299653,12.01467790491289,1,0,0,0,1,1,0,1,17.000432259255454,18.02201685736939,1,8,1,0,1,1,0,1,66.89137920114217,77.88196656772621,1,7,1,0,1,1,1,1,42.59089485409177,42.52815510582418,1,11,1,0,1,1,1,1,42.590894854091715,42.52815510582411,1,10,0,0,1,1,1,1,38.33354401480044,12.067238661009762,1,6,0,0,1,1,1,1,46.88783728910643,18.8152078624853,1,2,1,0,1,1,1,1,118.80984129544655,43.7455167675166,1,8,2,0,1,1,1,1,21.985279177997096,37.62480851041363,1,8,1,0,1,1,1,1,12.067238661009787,20.573709478778557,1,6,1,0,1,1,1,1,26.593822128613663,10.312450475121064,1,5,1,0,1,1,1,1,34.37243734358808,5.408331123278134,1,5,1,0,1,1,1,0,16.5448280673333,49.06064435554631,1,8,1,0,1,1,1,1,29.48135680541999,53.05492185296996,1,15,1,0,1,1,0,1,15.690882429148362,51.64012393689078,1,0,0,0,1,1,0,1,16.544828067333185,28.316533286613733,1,10,1,0,1,1,0,0,4.56700312984093,3.8511027619119904,1,1,0,0,1,1,1,1,42.54215181556024,0.0,1,0,0,0,1,1,1,1,50.03155743588681,21.232704292051896,1,8,0,0,1,1,1,1,478270.0
1,3,53,0.003307492525085684,7.0,0.03524951933942489,56.634320259823,18.485091279634876,1,0,0,0,1,1,1,1,56.63432025982302,40.455206210032095,1,6,3,0,1,0,1,1,44.0467160281955,4.66673566886758,1,3,0,0,1,1,1,1,4.6667356688676005,30.49055231138761,1,12,1,0,1,1,1,1,17.913969921772697,73.41750546031095,1,13,0,0,1,1,1,1,6.022482080553335,73.41750546031092,1,14,3,0,1,1,1,1,43.86427703366271,1.2803032439496742,1,2,0,0,1,1,1,1,72.46457636808562,13.953962310596832,1,8,0,0,1,1,1,0,5.24336833458893,28.06050799408676,1,8,0,0,1,1,1,1,12.070887221085837,42.2069332930809,1,2,0,0,1,1,1,1,20.87628223844608,37.05867337715584,1,21,1,0,1,1,1,1,5.731882930023318,8.834180101943833,1,12,0,0,1,1,1,1,37.58541572299653,12.01467790491289,1,0,0,0,1,1,0,1,17.000432259255454,18.02201685736939,1,8,1,0,1,1,0,1,66.89137920114217,77.88196656772621,1,7,1,0,1,1,1,1,42.59089485409177,42.52815510582418,1,11,1,0,1,1,1,1,42.590894854091715,42.52815510582411,1,10,0,0,1,1,1,1,38.33354401480044,12.067238661009762,1,6,0,0,1,1,1,1,46.88783728910643,18.8152078624853,1,2,1,0,1,1,1,1,118.80984129544655,43.7455167675166,1,8,2,0,1,1,1,1,21.985279177997096,37.62480851041363,1,8,1,0,1,1,1,1,12.067238661009787,20.573709478778557,1,6,1,0,1,1,1,1,26.593822128613663,10.312450475121064,1,5,1,0,1,1,1,0,34.37243734358808,5.408331123278134,1,5,1,0,1,1,1,1,16.5448280673333,49.06064435554631,1,8,1,0,1,1,1,1,29.48135680541999,53.05492185296996,1,15,1,0,1,1,0,1,15.690882429148362,51.64012393689078,1,0,0,0,1,1,0,1,16.544828067333185,28.316533286613733,1,10,1,0,1,1,0,0,4.56700312984093,3.8511027619119904,1,1,0,0,1,1,1,1,42.54215181556024,0.0,1,0,0,0,1,1,1,1,50.03155743588681,21.232704292051896,1,8,0,0,1,1,1,1,478270.0
1,3,54,0.0035118617358592353,6.0,0.03524951933942489,56.634320259823,18.485091279634876,1,0,0,0,1,1,1,1,56.63432025982302,40.455206210032095,1,6,3,0,1,0,1,1,44.0467160281955,4.66673566886758,1,3,0,0,1,1,1,1,4.6667356688676005,30.49055231138761,1,12,1,0,1,1,1,1,17.913969921772697,73.41750546031095,1,13,0,0,1,1,1,1,6.022482080553335,73.41750546031092,1,14,3,0,1,1,1,1,43.86427703366271,1.2803032439496742,1,2,0,0,1,1,1,1,72.46457636808562,13.953962310596832,1,8,0,0,1,1,1,1,5.24336833458893,28.06050799408676,1,8,0,0,1,1,1,1,12.070887221085837,42.2069332930809,1,2,0,0,1,1,1,1,20.87628223844608,37.05867337715584,1,21,1,0,1,1,1,1,5.731882930023318,8.834180101943833,1,12,0,0,1,1,1,1,37.58541572299653,12.01467790491289,1,0,0,0,1,1,0,1,17.000432259255454,18.02201685736939,1,8,1,0,1,1,0,1,66.89137920114217,77.88196656772621,1,7,1,0,1,1,1,1,42.59089485409177,42.52815510582418,1,11,1,0,1,1,1,1,42.590894854091715,42.52815510582411,1,10,0,0,1,1,1,1,38.33354401480044,12.067238661009762,1,6,0,0,1,1,1,1,46.88783728910643,18.8152078624853,1,2,1,0,1,1,1,1,118.80984129544655,43.7455167675166,1,8,2,0,1,1,1,1,21.985279177997096,37.62480851041363,1,8,1,0,1,1,1,1,12.067238661009787,20.573709478778557,1,6,1,0,1,1,1,1,26.593822128613663,10.312450475121064,1,5,1,0,1,1,1,1,34.37243734358808,5.408331123278134,1,5,1,0,1,1,1,1,16.5448280673333,49.06064435554631,1,8,1,0,1,1,1,1,29.48135680541999,53.05492185296996,1,15,1,0,1,1,0,1,15.690882429148362,51.64012393689078,1,0,0,0,1,1,0,1,16.544828067333185,28.316533286613733,1,10,1,0,1,1,0,0,4.56700312984093,3.8511027619119904,1,1,0,0,1,1,1,1,42.54215181556024,0.0,0,0,0,0,1,0,1,1,50.03155743588681,21.232704292051896,1,8,0,0,1,1,1,1,478270.0
