Scenario,Experiment,Independent_run,Solution,Initial_UOI,Final_UOI,UOI_std,Gap(%),LB,LB_std,UB,UB_std,SAOFI,SAODI,CAODI,CBLSAOFI,CBLSAODI,CBLODI,ASOFI,ASODI,Actions,CPU_Time(ms)
1,1,8,2,0.02227352174817816,0.0050242459789488075,3.7482208105195455E-5,0.2669621664083888,0.00501083314303772,30.0,0.005037658814859895,17.778736315733884,0.22450532724505326,3.3675799086757996,15.000000000000004,0.1258064516129032,1.8870967741935492,15.00000000000001,0.28068736967900826,4.210310545185124,2.0,537928.0
1,1,8,3,0.02227352174817816,0.005395120014117555,6.248630999231914E-5,0.41445674609555605,0.005372759575259093,30.0,0.005417480452976017,15.52834494774245,0.24961948249619476,3.7442922374429224,15.000000000000004,0.1419354838709677,2.1290322580645173,15.000000000000014,0.33117990273915987,4.967698541087398,2.0,537928.0
1,1,8,4,0.02227352174817816,0.005605155514623023,8.687468139002601E-5,0.5546269929325937,0.005574067809143074,30.0,0.005636243220102971,10.660066511885042,0.2751902587519026,4.155251141552511,15.09955752212389,0.15376344086021498,2.322580645161291,15.104895104895116,0.34276811427830073,5.168755565694926,2.0,537928.0
1,1,9,0,0.022630582044445326,0.005324774892731218,2.039420552650866E-4,0.7742793623496715,0.005283546259645223,94.0,0.005366003525817213,5.265261669471898,0.24395220052462838,3.7292334596327588,15.286738351254476,0.13658201784488685,2.0899107755662305,15.30150753768842,0.3101041494342877,4.722790485837385,2.0,457892.0
1,1,9,1,0.022630582044445326,0.005571036600690337,1.0397283189895395E-4,0.6678505766037528,0.00553383040062982,30.0,0.005608242800750853,11.358799879957528,0.26057838660578386,4.079908675799087,15.657126168224298,0.14516129032258057,2.2741935483870974,15.666666666666679,0.3306092559742006,5.159492465690928,1.0,457892.0
1,1,9,2,0.022630582044445326,0.005451484798229848,2.2710943271165099E-4,0.8421947147926659,0.00540557268138143,94.0,0.005497396915078266,4.771495424536468,0.25347323423685986,3.926697755756341,15.491567650440798,0.14070006863417991,2.1825669183253242,15.512195121951196,0.3176857936552461,4.899829974044232,2.0,457892.0
1,1,9,3,0.022630582044445326,0.005205391526701701,4.719941660698254E-5,0.324473081973232,0.005188501432386238,30.0,0.0052222816210171635,17.50059429538748,0.23850837138508366,3.6050228310502277,15.1148691767709,0.13333333333333325,2.016129032258066,15.120967741935504,0.29848424532263074,4.503517477579062,2.0,457892.0
1,1,9,4,0.022630582044445326,0.005317519440602122,2.1171282925550134E-4,0.8048783286496415,0.005274719879002984,94.0,0.0053603190022012605,5.266125878757698,0.23894880015544542,3.7350626639463718,15.631225858914418,0.1328071379547015,2.0796156485929984,15.658914728682156,0.3003072584844246,4.663649081282992,2.0,457892.0
1,1,10,0,0.022356834990957718,0.0050890694299450595,2.0788802948806912E-4,0.8258159207311117,0.005047043084375513,94.0,0.005131095775514606,4.996630726270471,0.22665889439424852,3.472019819294666,15.318259751393054,0.1242278654770076,1.904598490048043,15.331491712707168,0.28208316325722066,4.312029788503332,2.0,656146.0
1,1,10,1,0.022356834990957718,0.005163760007017104,1.310369753811635E-4,0.9080782097058593,0.005116869027591875,30.0,0.005210650986442332,7.058336950797635,0.228310502283105,3.541095890410959,15.510000000000002,0.12473118279569888,1.9354838709677429,15.517241379310358,0.28400851174218117,4.400413612569413,1.0,656146.0
1,1,10,2,0.022356834990957718,0.0053363785996467595,1.3362384749445282E-4,0.8960511108691197,0.005288561919924443,30.0,0.005384195279369076,6.5756536011149365,0.24657534246575344,3.7808219178082183,15.333333333333329,0.13548387096774187,2.0806451612903234,15.357142857142872,0.30410866297392236,4.644637805782301,2.0,656146.0
1,1,10,3,0.022356834990957718,0.005495294432801396,6.869400864555728E-5,0.4473251723452795,0.005470712597508987,30.0,0.005519876268093805,14.132219373838248,0.2671232876712329,4.061643835616438,15.205128205128204,0.1473118279569892,2.241935483870969,15.218978102189794,0.3236988656302373,4.913409404747559,2.0,656146.0
1,1,10,4,0.022356834990957718,0.005106343781037285,6.743721369241454E-5,0.4725905271786707,0.005082211684042926,30.0,0.005130475878031645,12.606415292194972,0.23089802130898024,3.4634703196347023,14.999999999999995,0.12688172043010748,1.9032258064516134,15.000000000000009,0.29049830488453454,4.35747457326802,2.0,656146.0
1,2,1,0,0.018676751288605367,0.004119163201391752,1.3163378480490391E-5,0.11435464591158567,0.0041144527468982795,30.0,0.004123873655885224,32.252181664437465,0.13881278538812789,2.082191780821917,14.99999999999999,0.07419354838709674,1.1129032258064522,15.000000000000014,0.18509563163138462,2.7764344744707694,2.0,464063.0
1,2,1,1,0.018676751288605367,0.003993764114592959,7.212132565760792E-6,0.06462145533265769,0.003991183286099555,30.0,0.003996344943086362,36.85644623225696,0.12846270928462714,1.9269406392694053,14.999999999999986,0.06774193548387092,1.0161290322580652,15.000000000000021,0.17132486733145488,2.569873009971823,1.0,464063.0
1,2,1,2,0.018676751288605367,0.004117655002570051,2.2045792564849143E-6,0.01915892795089225,0.004116866104014843,30.0,0.00411844390112526,210.29751473342748,0.1397260273972603,2.095890410958903,14.99999999999999,0.07311827956989243,1.0967741935483877,15.000000000000016,0.18447654102782032,2.7671481154173048,2.0,464063.0
1,2,1,3,0.018676751288605367,0.004822559147639181,2.5205070773167717E-6,0.018702764369524495,0.004821657195765217,30.0,0.0048234610995131445,202.38343531342966,0.20319634703196332,3.04794520547945,15.0,0.10752688172043005,1.6129032258064522,15.000000000000012,0.27069933979658106,4.060490096948716,3.0,464063.0
1,2,1,4,0.018676751288605367,0.004731418027188361,2.6842129003751554E-6,0.020301170703425055,0.004730457493937969,30.0,0.004732378560438753,153.7309013204738,0.19497716894977155,2.9246575342465735,15.000000000000002,0.10322580645161286,1.5483870967741944,15.000000000000014,0.26059037217162423,3.9088555825743634,3.0,464063.0
1,2,2,0,0.01887909494663153,0.004071491106609465,4.286635576299842E-6,0.03767545600495914,0.004069957153768849,30.0,0.004073025059450081,96.72424851128983,0.1356164383561644,2.034246575342465,14.99999999999999,0.07096774193548384,1.0645161290322587,15.000000000000014,0.17949319083053397,2.692397862458011,2.0,602381.0
1,2,2,1,0.01887909494663153,0.004118374283447385,3.432062692068959E-6,0.02982118129343727,0.004117146135585975,30.0,0.004119602431308794,136.25485870635296,0.1397260273972603,2.095890410958903,14.99999999999999,0.07311827956989243,1.0967741935483877,15.000000000000016,0.18463719795254555,2.769557969288184,1.0,602381.0
1,2,2,2,0.01887909494663153,0.004294609914083719,9.21833501766625E-5,0.7681113970254481,0.004261622525875857,30.0,0.0043275973022915805,9.890763755262343,0.15312024353120243,2.296803652968036,14.999999999999995,0.08064516129032254,1.2096774193548394,15.000000000000016,0.2026725628826555,3.040088443239833,2.0,602381.0
1,2,2,3,0.01887909494663153,0.0040219227428377104,1.4594564123538967E-6,0.012985325756808311,0.004021400483067866,30.0,0.004022445002607555,232.41335472143595,0.13150684931506854,1.9726027397260266,14.99999999999999,0.06881720430107524,1.0322580645161294,15.000000000000012,0.17379257108713977,2.6068885663070955,2.0,602381.0
1,2,2,4,0.01887909494663153,0.004184464773013386,1.8666035448523285E-5,0.15962746403438724,0.0041777852180128125,30.0,0.004191144328013959,27.417429883180773,0.14490106544901069,2.173515981735159,14.999999999999991,0.07634408602150532,1.1451612903225812,15.00000000000002,0.19249754525148952,2.887463178772342,2.0,602381.0
1,2,3,0,0.018983520242371973,0.004069569534737529,2.977944566848024E-6,0.026185663329302736,0.00406850389096021,30.0,0.004070635178514847,137.55723969992067,0.1356164383561644,2.034246575342465,14.99999999999999,0.07096774193548384,1.0645161290322587,15.000000000000014,0.1790361369144976,2.6855420537174637,2.0,218419.0
1,2,3,1,0.018983520242371973,0.003972926747298489,1.569709302024707E-5,0.14138525461087514,0.003967309614701317,30.0,0.00397854387989566,15.542327875284151,0.12739726027397263,1.9109589041095882,14.99999999999999,0.06666666666666662,1.0000000000000007,15.00000000000002,0.16837165470303692,2.525574820545553,1.0,218419.0
1,2,3,2,0.018983520242371973,0.00468708592218774,2.062170191587888E-6,0.015744070795041434,0.004686347984061926,30.0,0.004687823860313554,165.45626441205388,0.19086757990867564,2.863013698630135,15.000000000000002,0.10107526881720426,1.5161290322580652,15.000000000000012,0.25598959622290696,3.8398439433436056,3.0,218419.0
1,2,3,3,0.018983520242371973,0.00463034033213722,2.0910444221095937E-6,0.016160164973474937,0.0046295920615007135,30.0,0.004631088602773726,117.6499798718651,0.1867579908675798,2.801369863013697,15.000000000000002,0.09892473118279566,1.4838709677419362,15.000000000000014,0.24819505324524352,3.7229257986786535,3.0,218419.0
1,2,3,4,0.018983520242371973,0.004778811314997577,2.939681250636493E-6,0.022012826121837,0.0047777593635721155,30.0,0.004779863266423038,156.60042387480223,0.19908675799086742,2.9863013698630114,15.0,0.10537634408602145,1.5806451612903234,15.000000000000016,0.26613197268088135,3.9919795902132207,3.0,218419.0
1,2,4,0,0.018721059475996907,0.004078542630943322,2.024684999062365E-4,1.0035629133736719,0.00403761188969304,94.0,0.004119473372193604,3.2369807579583836,0.1374234916933839,2.06135237540076,15.000000000000012,0.07240905971173639,1.0861358956760474,15.000000000000021,0.18249442151864867,2.7374163227797292,2.0,316474.0
1,2,4,1,0.018721059475996907,0.004024974659068245,4.0505860290422515E-6,0.03601224151045299,0.004023525175473287,30.0,0.004026424142663203,85.24084438624222,0.13150684931506854,1.9726027397260266,14.99999999999999,0.06881720430107524,1.0322580645161294,15.000000000000012,0.1745530181990411,2.6182952729856166,1.0,316474.0
1,2,4,2,0.018721059475996907,0.003970004937847422,1.106237860233614E-6,0.009971325992654548,0.003969609075713145,30.0,0.0039704007999817,222.04934569521427,0.12739726027397263,1.9109589041095882,14.99999999999999,0.06666666666666662,1.0000000000000007,15.00000000000002,0.167525899737524,2.51288849606286,2.0,316474.0
1,2,4,3,0.018721059475996907,0.00468681695312936,2.951611266925786E-6,0.022535988444299045,0.004685760732602398,30.0,0.004687873173656322,117.22030238170292,0.19086757990867564,2.863013698630135,15.000000000000002,0.10107526881720426,1.5161290322580652,15.000000000000012,0.25589313953349985,3.8383970930024973,3.0,316474.0
1,2,4,4,0.018721059475996907,0.004783994178936596,1.4688417022597692E-5,0.10987016978806577,0.004778737996409548,30.0,0.004789250361463645,31.699999571900456,0.19908675799086742,2.986301369863012,15.000000000000004,0.10537634408602145,1.5806451612903232,15.000000000000014,0.26735866348849224,4.010379952327383,3.0,316474.0
1,2,5,0,0.0186389660804268,0.004069369276511111,3.0053380710570045E-6,0.026427840380890712,0.004068293830094205,30.0,0.004070444722928016,137.30615886148124,0.1356164383561644,2.0342465753424643,14.999999999999988,0.07096774193548384,1.0645161290322587,15.000000000000014,0.1789318423340643,2.683977635010964,2.0,192919.0
1,2,5,1,0.0186389660804268,0.004887375052730307,9.138282721011612E-5,0.6690897340696021,0.00485467412798701,30.0,0.004920075977473605,7.37794273970819,0.20319634703196332,3.109589041095889,15.303370786516858,0.10752688172043005,1.6451612903225814,15.300000000000015,0.27309354429082244,4.1781981141598745,3.0,192919.0
1,2,5,2,0.0186389660804268,0.004733684576142996,2.1349431482100497E-6,0.01613921632514236,0.0047329205965491025,30.0,0.00473444855573689,192.48483262585142,0.19497716894977155,2.9246575342465735,15.000000000000002,0.10322580645161286,1.5483870967741944,15.000000000000014,0.2612037434609,3.9180561519134987,3.0,192919.0
1,2,5,3,0.0186389660804268,0.004879343168745576,2.5246807742255168E-5,0.1851571781235551,0.0048703087146233625,30.0,0.00488837762286779,25.993506730040774,0.20730593607305922,3.109589041095889,15.000000000000004,0.10967741935483866,1.6451612903225814,15.000000000000014,0.2775505954470438,4.163258931705657,3.0,192919.0
1,2,5,4,0.0186389660804268,0.004826645223639409,5.92295821370034E-6,0.043912557854429865,0.00482452572026315,30.0,0.004828764727015668,84.8706053018505,0.20319634703196332,3.0479452054794502,15.000000000000002,0.10752688172043005,1.6129032258064522,15.000000000000012,0.2717981382840436,4.076972074260652,3.0,192919.0
1,2,6,0,0.019506922268597352,0.0040712399362691585,1.1670225443664762E-5,0.102576527220076,0.004067063799727736,30.0,0.004075416072810581,35.482830211629626,0.1356164383561644,2.0342465753424643,14.999999999999988,0.07096774193548384,1.0645161290322587,15.000000000000014,0.17931583271044713,2.689737490656707,2.0,238615.0
1,2,6,1,0.019506922268597352,0.004114003070247108,1.3234114726245345E-5,0.11511335925288427,0.00410926730311318,30.0,0.004118738837381036,36.55624222992829,0.13896499238964996,2.0844748858447484,14.999999999999993,0.07311827956989243,1.0967741935483877,15.000000000000016,0.1840479241349253,2.760718862023879,1.0,238615.0
1,2,6,2,0.019506922268597352,0.004680421551670242,2.527716121268921E-6,0.019325857451629187,0.004679517020073031,30.0,0.004681326083267453,134.93510091618353,0.19086757990867564,2.863013698630135,15.000000000000002,0.10107526881720426,1.5161290322580652,15.000000000000012,0.25424794514675225,3.8137191772012846,3.0,238615.0
1,2,6,3,0.019506922268597352,0.004776393094777024,1.768119575786811E-5,0.13246679068943043,0.004770065960133661,30.0,0.004782720229420387,26.150702730930366,0.19908675799086742,2.9863013698630114,15.0,0.10537634408602145,1.5806451612903234,15.000000000000016,0.265386209403374,3.98079314105061,3.0,238615.0
1,2,6,4,0.019506922268597352,0.004783074637683735,1.3646210867019627E-5,0.1020940339407451,0.004778191403839727,30.0,0.004787957871527743,34.13198837321221,0.19908675799086742,2.9863013698630123,15.000000000000005,0.10537634408602145,1.5806451612903234,15.000000000000016,0.26711989662766655,4.006798449414999,3.0,238615.0
1,2,7,0,0.01909358404732894,0.0042332514550829595,3.419814234557187E-5,0.2890838921723312,0.004221013807011164,30.0,0.004245489103154755,19.056529873365655,0.1490106544901066,2.235159817351598,14.999999999999993,0.07849462365591392,1.1774193548387104,15.000000000000021,0.19706796549080638,2.9560194823620956,2.0,360954.0
1,2,7,1,0.01909358404732894,0.004168020315766167,3.681273408697712E-6,0.0316055746191613,0.004166702988995126,30.0,0.004169337642537209,138.87377943749345,0.14383561643835618,2.157534246575342,14.999999999999995,0.07526881720430102,1.129032258064517,15.000000000000021,0.19058747000512324,2.8588120500768484,1.0,360954.0
1,2,7,2,0.01909358404732894,0.0047247688878663706,1.85165696594403E-6,0.014024113162182229,0.004724106280930885,30.0,0.004725431494801856,222.6403396612523,0.19497716894977155,2.924657534246573,15.0,0.10322580645161286,1.5483870967741944,15.000000000000014,0.25886227133814244,3.882934070072138,3.0,360954.0
1,2,7,3,0.01909358404732894,0.004727319275745164,3.056117876797143E-6,0.02313399356435723,0.004726225658008147,30.0,0.004728412893482182,134.84893807171332,0.19497716894977155,2.9246575342465735,15.000000000000002,0.10322580645161286,1.5483870967741944,15.000000000000014,0.2595289048342288,3.892933572513431,3.0,360954.0
1,2,7,4,0.01909358404732894,0.004639054625200946,2.2973198636224483E-6,0.017720967345224686,0.004638232539845687,30.0,0.004639876710556204,107.12716282122985,0.1867579908675798,2.801369863013697,15.000000000000002,0.09892473118279564,1.4838709677419362,15.000000000000016,0.25046668855004245,3.7570003282506366,3.0,360954.0
1,2,8,0,0.01880188989374758,0.004120566519872411,3.086997871976537E-5,0.26808643812635446,0.004109519839858657,30.0,0.004131613199886164,18.85572513692737,0.1397260273972603,2.095890410958903,14.99999999999999,0.07311827956989243,1.0967741935483877,15.000000000000016,0.1838064866112042,2.7570972991680622,2.0,195153.0
1,2,8,1,0.01880188989374758,0.004071484372241787,1.3261844477644425E-6,0.011655921192727115,0.004071009803231984,30.0,0.00407195894125159,311.5836912239943,0.1356164383561644,2.0342465753424643,14.999999999999988,0.07096774193548384,1.0645161290322587,15.000000000000014,0.17948659380142382,2.6922989070213577,1.0,195153.0
1,2,8,2,0.01880188989374758,0.0045903889459866535,2.5905654319378708E-6,0.020194845036038613,0.00458946192405246,30.0,0.004591315967920847,4.265461182286006,0.18264840182648392,2.739726027397259,15.0,0.09677419354838705,1.4516129032258072,15.000000000000014,0.24484850458177088,3.6727275687265637,3.0,195153.0
1,2,8,3,0.01880188989374758,0.004897894419228186,2.4330425808164613E-5,0.177760692929471,0.004889187888169612,30.0,0.0049066009502867595,26.785803626213628,0.20837138508371372,3.125570776255706,15.000000000000002,0.11075268817204295,1.6612903225806461,15.000000000000016,0.28024780687119005,4.20371710306785,3.0,195153.0
